Datum (MEZ),Preis [EUR/kWh],Last [kWh],Preis Forecast [EUR/kWh],tau
2020-05-01 23:00:00+01:00,0.061,82.9468,0.043227187949686836,2020-05-01 10:00:00+01:00
2020-05-02 00:00:00+01:00,0.05,79.2734,0.16858396079589405,2020-05-01 10:00:00+01:00
2020-05-02 01:00:00+01:00,0.05,77.13380000000001,0.11198952368830033,2020-05-01 10:00:00+01:00
2020-05-02 02:00:00+01:00,0.04,76.4916,0.07366160655318513,2020-05-01 10:00:00+01:00
2020-05-02 03:00:00+01:00,0.04,77.78280000000001,0.1343270424606023,2020-05-01 10:00:00+01:00
2020-05-02 04:00:00+01:00,0.04,80.29480000000001,0.00326617066006301,2020-05-01 10:00:00+01:00
2020-05-02 05:00:00+01:00,0.036,81.348,-0.06607694840113287,2020-05-01 10:00:00+01:00
2020-05-02 06:00:00+01:00,0.04,86.4352,0.04279247660232782,2020-05-01 10:00:00+01:00
2020-05-02 07:00:00+01:00,0.051500000000000004,93.0248,0.10463837763654468,2020-05-01 10:00:00+01:00
2020-05-02 08:00:00+01:00,0.052750000000000005,100.8638,-0.004414097203517382,2020-05-01 10:00:00+01:00
2020-05-02 09:00:00+01:00,0.0535,105.7388,0.029957048454822083,2020-05-01 10:00:00+01:00
2020-05-01 11:00:00+01:00,0.00175,108.0668,-0.006514421046270823,2020-05-01 11:00:00+01:00
2020-05-01 12:00:00+01:00,-0.0102,105.90039999999999,-0.012224814155289221,2020-05-01 11:00:00+01:00
2020-05-01 13:00:00+01:00,-0.0103,99.8298,-0.008467778732125302,2020-05-01 11:00:00+01:00
2020-05-01 14:00:00+01:00,-0.0002,99.023,0.0004951183484091514,2020-05-01 11:00:00+01:00
2020-05-01 15:00:00+01:00,0.00975,96.482,0.06407643650323398,2020-05-01 11:00:00+01:00
2020-05-01 16:00:00+01:00,0.0394,97.8192,-0.01515025822217761,2020-05-01 11:00:00+01:00
2020-05-01 17:00:00+01:00,0.09495,100.5918,0.12453158882996362,2020-05-01 11:00:00+01:00
2020-05-01 18:00:00+01:00,0.1175,103.3238,0.09183720908884146,2020-05-01 11:00:00+01:00
2020-05-01 19:00:00+01:00,0.14215,101.3022,0.15277222456261072,2020-05-01 11:00:00+01:00
2020-05-01 20:00:00+01:00,0.1344,98.37360000000001,0.19029450091157035,2020-05-01 11:00:00+01:00
2020-05-01 21:00:00+01:00,0.10455,97.61160000000001,0.09464657460164366,2020-05-01 11:00:00+01:00
2020-05-01 22:00:00+01:00,0.08,90.367,-0.018509102272293604,2020-05-01 11:00:00+01:00
2020-05-01 23:00:00+01:00,0.061,82.9468,0.040904809420922034,2020-05-01 11:00:00+01:00
2020-05-02 00:00:00+01:00,0.05,79.2734,0.05839414179283854,2020-05-01 11:00:00+01:00
2020-05-02 01:00:00+01:00,0.05,77.13380000000001,0.06917355981309013,2020-05-01 11:00:00+01:00
2020-05-02 02:00:00+01:00,0.04,76.4916,0.08340279489178037,2020-05-01 11:00:00+01:00
2020-05-02 03:00:00+01:00,0.04,77.78280000000001,-0.04894427912975475,2020-05-01 11:00:00+01:00
2020-05-02 04:00:00+01:00,0.04,80.29480000000001,-0.05189824514253218,2020-05-01 11:00:00+01:00
2020-05-02 05:00:00+01:00,0.036,81.348,0.0854449529327824,2020-05-01 11:00:00+01:00
2020-05-02 06:00:00+01:00,0.04,86.4352,0.0009276546734893684,2020-05-01 11:00:00+01:00
2020-05-02 07:00:00+01:00,0.051500000000000004,93.0248,0.14394673649694179,2020-05-01 11:00:00+01:00
2020-05-02 08:00:00+01:00,0.052750000000000005,100.8638,-0.10479037761074327,2020-05-01 11:00:00+01:00
2020-05-02 09:00:00+01:00,0.0535,105.7388,-0.05284681523566693,2020-05-01 11:00:00+01:00
2020-05-02 10:00:00+01:00,0.0564,108.757,0.3073715692605837,2020-05-01 11:00:00+01:00
2020-05-01 12:00:00+01:00,-0.0102,105.90039999999999,-0.0032318833546454663,2020-05-01 12:00:00+01:00
2020-05-01 13:00:00+01:00,-0.0103,99.8298,-0.019032796124051746,2020-05-01 12:00:00+01:00
2020-05-01 14:00:00+01:00,-0.0002,99.023,0.015727918657995717,2020-05-01 12:00:00+01:00
2020-05-01 15:00:00+01:00,0.00975,96.482,-0.02831454629386232,2020-05-01 12:00:00+01:00
2020-05-01 16:00:00+01:00,0.0394,97.8192,0.061494961846999194,2020-05-01 12:00:00+01:00
2020-05-01 17:00:00+01:00,0.09495,100.5918,0.05339895440451895,2020-05-01 12:00:00+01:00
2020-05-01 18:00:00+01:00,0.1175,103.3238,0.14724853421812667,2020-05-01 12:00:00+01:00
2020-05-01 19:00:00+01:00,0.14215,101.3022,0.15226554580389173,2020-05-01 12:00:00+01:00
2020-05-01 20:00:00+01:00,0.1344,98.37360000000001,0.10803309055976512,2020-05-01 12:00:00+01:00
2020-05-01 21:00:00+01:00,0.10455,97.61160000000001,0.022604813117733186,2020-05-01 12:00:00+01:00
2020-05-01 22:00:00+01:00,0.08,90.367,0.06962108037306639,2020-05-01 12:00:00+01:00
2020-05-01 23:00:00+01:00,0.061,82.9468,0.08079604238075744,2020-05-01 12:00:00+01:00
2020-05-02 00:00:00+01:00,0.05,79.2734,-0.006360446592855236,2020-05-01 12:00:00+01:00
2020-05-02 01:00:00+01:00,0.05,77.13380000000001,-0.030580933193478835,2020-05-01 12:00:00+01:00
2020-05-02 02:00:00+01:00,0.04,76.4916,0.01706764097146577,2020-05-01 12:00:00+01:00
2020-05-02 03:00:00+01:00,0.04,77.78280000000001,0.02071587766864787,2020-05-01 12:00:00+01:00
2020-05-02 04:00:00+01:00,0.04,80.29480000000001,0.17426805134147508,2020-05-01 12:00:00+01:00
2020-05-02 05:00:00+01:00,0.036,81.348,0.008731108628871758,2020-05-01 12:00:00+01:00
2020-05-02 06:00:00+01:00,0.04,86.4352,0.14390198269077287,2020-05-01 12:00:00+01:00
2020-05-02 07:00:00+01:00,0.051500000000000004,93.0248,-0.14233347850463784,2020-05-01 12:00:00+01:00
2020-05-02 08:00:00+01:00,0.052750000000000005,100.8638,0.27505671527015507,2020-05-01 12:00:00+01:00
2020-05-02 09:00:00+01:00,0.0535,105.7388,0.06291821902890009,2020-05-01 12:00:00+01:00
2020-05-02 10:00:00+01:00,0.0564,108.757,0.15246074185435468,2020-05-01 12:00:00+01:00
2020-05-02 11:00:00+01:00,0.05005,112.256,-0.09554254227543553,2020-05-01 12:00:00+01:00
2020-05-01 13:00:00+01:00,-0.0103,99.8298,-0.016043184593529616,2020-05-01 13:00:00+01:00
2020-05-01 14:00:00+01:00,-0.0002,99.023,-0.023585888340399878,2020-05-01 13:00:00+01:00
2020-05-01 15:00:00+01:00,0.00975,96.482,0.041664785463485836,2020-05-01 13:00:00+01:00
2020-05-01 16:00:00+01:00,0.0394,97.8192,0.026460649091095752,2020-05-01 13:00:00+01:00
2020-05-01 17:00:00+01:00,0.09495,100.5918,0.1176038235342491,2020-05-01 13:00:00+01:00
2020-05-01 18:00:00+01:00,0.1175,103.3238,0.1460817242237849,2020-05-01 13:00:00+01:00
2020-05-01 19:00:00+01:00,0.14215,101.3022,0.1250002379605808,2020-05-01 13:00:00+01:00
2020-05-01 20:00:00+01:00,0.1344,98.37360000000001,0.24518595547611438,2020-05-01 13:00:00+01:00
2020-05-01 21:00:00+01:00,0.10455,97.61160000000001,0.10683785145478589,2020-05-01 13:00:00+01:00
2020-05-01 22:00:00+01:00,0.08,90.367,0.0999208913478791,2020-05-01 13:00:00+01:00
2020-05-01 23:00:00+01:00,0.061,82.9468,0.027939149284958484,2020-05-01 13:00:00+01:00
2020-05-02 00:00:00+01:00,0.05,79.2734,0.07542400998643915,2020-05-01 13:00:00+01:00
2020-05-02 01:00:00+01:00,0.05,77.13380000000001,-0.02285120733596631,2020-05-01 13:00:00+01:00
2020-05-02 02:00:00+01:00,0.04,76.4916,-0.13430048401987407,2020-05-01 13:00:00+01:00
2020-05-02 03:00:00+01:00,0.04,77.78280000000001,0.03169779416782649,2020-05-01 13:00:00+01:00
2020-05-02 04:00:00+01:00,0.04,80.29480000000001,-0.002569490990692702,2020-05-01 13:00:00+01:00
2020-05-02 05:00:00+01:00,0.036,81.348,0.022577540031719162,2020-05-01 13:00:00+01:00
2020-05-02 06:00:00+01:00,0.04,86.4352,-0.05378240750363148,2020-05-01 13:00:00+01:00
2020-05-02 07:00:00+01:00,0.051500000000000004,93.0248,0.13631328083129104,2020-05-01 13:00:00+01:00
2020-05-02 08:00:00+01:00,0.052750000000000005,100.8638,0.22834198887456358,2020-05-01 13:00:00+01:00
2020-05-02 09:00:00+01:00,0.0535,105.7388,-0.04659962616055154,2020-05-01 13:00:00+01:00
2020-05-02 10:00:00+01:00,0.0564,108.757,-0.021705407288689978,2020-05-01 13:00:00+01:00
2020-05-02 11:00:00+01:00,0.05005,112.256,0.0847760015806222,2020-05-01 13:00:00+01:00
2020-05-02 12:00:00+01:00,0.03675,109.4426,-0.15386473727970226,2020-05-01 13:00:00+01:00
2020-05-01 14:00:00+01:00,-0.0002,99.023,-0.0002326811317108894,2020-05-01 14:00:00+01:00
2020-05-01 15:00:00+01:00,0.00975,96.482,0.026275751811360264,2020-05-01 14:00:00+01:00
2020-05-01 16:00:00+01:00,0.0394,97.8192,0.015588988425940663,2020-05-01 14:00:00+01:00
2020-05-01 17:00:00+01:00,0.09495,100.5918,0.06200795667930874,2020-05-01 14:00:00+01:00
2020-05-01 18:00:00+01:00,0.1175,103.3238,0.10071804028675763,2020-05-01 14:00:00+01:00
2020-05-01 19:00:00+01:00,0.14215,101.3022,0.16831626423478765,2020-05-01 14:00:00+01:00
2020-05-01 20:00:00+01:00,0.1344,98.37360000000001,0.07577131054683164,2020-05-01 14:00:00+01:00
2020-05-01 21:00:00+01:00,0.10455,97.61160000000001,0.11506473297168829,2020-05-01 14:00:00+01:00
2020-05-01 22:00:00+01:00,0.08,90.367,0.06291084179646489,2020-05-01 14:00:00+01:00
2020-05-01 23:00:00+01:00,0.061,82.9468,-0.011119021312537003,2020-05-01 14:00:00+01:00
2020-05-02 00:00:00+01:00,0.05,79.2734,0.02214402119844921,2020-05-01 14:00:00+01:00
2020-05-02 01:00:00+01:00,0.05,77.13380000000001,-0.06933201341928216,2020-05-01 14:00:00+01:00
2020-05-02 02:00:00+01:00,0.04,76.4916,0.16895307471047136,2020-05-01 14:00:00+01:00
2020-05-02 03:00:00+01:00,0.04,77.78280000000001,0.01581911690962582,2020-05-01 14:00:00+01:00
2020-05-02 04:00:00+01:00,0.04,80.29480000000001,0.003024590476804083,2020-05-01 14:00:00+01:00
2020-05-02 05:00:00+01:00,0.036,81.348,0.25010205937439284,2020-05-01 14:00:00+01:00
2020-05-02 06:00:00+01:00,0.04,86.4352,0.03280969579354662,2020-05-01 14:00:00+01:00
2020-05-02 07:00:00+01:00,0.051500000000000004,93.0248,0.017431639325118417,2020-05-01 14:00:00+01:00
2020-05-02 08:00:00+01:00,0.052750000000000005,100.8638,0.026300175271161713,2020-05-01 14:00:00+01:00
2020-05-02 09:00:00+01:00,0.0535,105.7388,-0.003385284874923289,2020-05-01 14:00:00+01:00
2020-05-02 10:00:00+01:00,0.0564,108.757,-0.10986139462202352,2020-05-01 14:00:00+01:00
2020-05-02 11:00:00+01:00,0.05005,112.256,0.08467725397181794,2020-05-01 14:00:00+01:00
2020-05-02 12:00:00+01:00,0.03675,109.4426,0.19209102536133535,2020-05-01 14:00:00+01:00
2020-05-02 13:00:00+01:00,0.028250000000000004,107.08760000000001,-0.19813241244794377,2020-05-01 14:00:00+01:00
2020-05-01 15:00:00+01:00,0.00975,96.482,0.0036794922800348195,2020-05-01 15:00:00+01:00
2020-05-01 16:00:00+01:00,0.0394,97.8192,0.017493353230890206,2020-05-01 15:00:00+01:00
2020-05-01 17:00:00+01:00,0.09495,100.5918,0.09201081148692822,2020-05-01 15:00:00+01:00
2020-05-01 18:00:00+01:00,0.1175,103.3238,0.12645248751424804,2020-05-01 15:00:00+01:00
2020-05-01 19:00:00+01:00,0.14215,101.3022,0.10261988243259904,2020-05-01 15:00:00+01:00
2020-05-01 20:00:00+01:00,0.1344,98.37360000000001,0.17027259163649996,2020-05-01 15:00:00+01:00
2020-05-01 21:00:00+01:00,0.10455,97.61160000000001,0.06575533142924668,2020-05-01 15:00:00+01:00
2020-05-01 22:00:00+01:00,0.08,90.367,-0.018358571916122182,2020-05-01 15:00:00+01:00
2020-05-01 23:00:00+01:00,0.061,82.9468,0.04024364461242627,2020-05-01 15:00:00+01:00
2020-05-02 00:00:00+01:00,0.05,79.2734,0.007021870253600078,2020-05-01 15:00:00+01:00
2020-05-02 01:00:00+01:00,0.05,77.13380000000001,0.03968726188163471,2020-05-01 15:00:00+01:00
2020-05-02 02:00:00+01:00,0.04,76.4916,0.004627708293979557,2020-05-01 15:00:00+01:00
2020-05-02 03:00:00+01:00,0.04,77.78280000000001,0.0115955540746033,2020-05-01 15:00:00+01:00
2020-05-02 04:00:00+01:00,0.04,80.29480000000001,0.08172616671197151,2020-05-01 15:00:00+01:00
2020-05-02 05:00:00+01:00,0.036,81.348,0.05832913883923946,2020-05-01 15:00:00+01:00
2020-05-02 06:00:00+01:00,0.04,86.4352,-0.03868640899384978,2020-05-01 15:00:00+01:00
2020-05-02 07:00:00+01:00,0.051500000000000004,93.0248,0.06655108592543965,2020-05-01 15:00:00+01:00
2020-05-02 08:00:00+01:00,0.052750000000000005,100.8638,0.046904039425886224,2020-05-01 15:00:00+01:00
2020-05-02 09:00:00+01:00,0.0535,105.7388,0.1253220798041829,2020-05-01 15:00:00+01:00
2020-05-02 10:00:00+01:00,0.0564,108.757,0.14478853626772437,2020-05-01 15:00:00+01:00
2020-05-02 11:00:00+01:00,0.05005,112.256,0.006867337424514994,2020-05-01 15:00:00+01:00
2020-05-02 12:00:00+01:00,0.03675,109.4426,0.026192738017314088,2020-05-01 15:00:00+01:00
2020-05-02 13:00:00+01:00,0.028250000000000004,107.08760000000001,0.03764384685916256,2020-05-01 15:00:00+01:00
2020-05-02 14:00:00+01:00,0.026250000000000002,104.851,0.38517643260291395,2020-05-01 15:00:00+01:00
2020-05-01 16:00:00+01:00,0.0394,97.8192,0.011155522114002371,2020-05-01 16:00:00+01:00
2020-05-01 17:00:00+01:00,0.09495,100.5918,0.08363957343958799,2020-05-01 16:00:00+01:00
2020-05-01 18:00:00+01:00,0.1175,103.3238,0.10315686355735904,2020-05-01 16:00:00+01:00
2020-05-01 19:00:00+01:00,0.14215,101.3022,0.14253121427306994,2020-05-01 16:00:00+01:00
2020-05-01 20:00:00+01:00,0.1344,98.37360000000001,0.10292127282482724,2020-05-01 16:00:00+01:00
2020-05-01 21:00:00+01:00,0.10455,97.61160000000001,0.06758576575632158,2020-05-01 16:00:00+01:00
2020-05-01 22:00:00+01:00,0.08,90.367,0.0186136826835765,2020-05-01 16:00:00+01:00
2020-05-01 23:00:00+01:00,0.061,82.9468,0.10422977526248363,2020-05-01 16:00:00+01:00
2020-05-02 00:00:00+01:00,0.05,79.2734,0.03437673674259799,2020-05-01 16:00:00+01:00
2020-05-02 01:00:00+01:00,0.05,77.13380000000001,0.13430249342147532,2020-05-01 16:00:00+01:00
2020-05-02 02:00:00+01:00,0.04,76.4916,0.0888974337796305,2020-05-01 16:00:00+01:00
2020-05-02 03:00:00+01:00,0.04,77.78280000000001,0.02855208610812625,2020-05-01 16:00:00+01:00
2020-05-02 04:00:00+01:00,0.04,80.29480000000001,0.001143602348102589,2020-05-01 16:00:00+01:00
2020-05-02 05:00:00+01:00,0.036,81.348,-0.014899382243656077,2020-05-01 16:00:00+01:00
2020-05-02 06:00:00+01:00,0.04,86.4352,-0.11352868930736987,2020-05-01 16:00:00+01:00
2020-05-02 07:00:00+01:00,0.051500000000000004,93.0248,-0.05592457286446728,2020-05-01 16:00:00+01:00
2020-05-02 08:00:00+01:00,0.052750000000000005,100.8638,0.12061169489492207,2020-05-01 16:00:00+01:00
2020-05-02 09:00:00+01:00,0.0535,105.7388,-0.04593410970413828,2020-05-01 16:00:00+01:00
2020-05-02 10:00:00+01:00,0.0564,108.757,-0.03663480633497249,2020-05-01 16:00:00+01:00
2020-05-02 11:00:00+01:00,0.05005,112.256,0.06997018894478862,2020-05-01 16:00:00+01:00
2020-05-02 12:00:00+01:00,0.03675,109.4426,0.034881996704716735,2020-05-01 16:00:00+01:00
2020-05-02 13:00:00+01:00,0.028250000000000004,107.08760000000001,-0.15475343264240177,2020-05-01 16:00:00+01:00
2020-05-02 14:00:00+01:00,0.026250000000000002,104.851,-0.16160409467566192,2020-05-01 16:00:00+01:00
2020-05-02 15:00:00+01:00,0.0283,105.39439999999999,0.03519812289865603,2020-05-01 16:00:00+01:00
2020-05-01 17:00:00+01:00,0.09495,100.5918,0.09188300413556527,2020-05-01 17:00:00+01:00
2020-05-01 18:00:00+01:00,0.1175,103.3238,0.11391181472773808,2020-05-01 17:00:00+01:00
2020-05-01 19:00:00+01:00,0.14215,101.3022,0.1520865076983813,2020-05-01 17:00:00+01:00
2020-05-01 20:00:00+01:00,0.1344,98.37360000000001,0.10911015696650804,2020-05-01 17:00:00+01:00
2020-05-01 21:00:00+01:00,0.10455,97.61160000000001,0.08638213267954283,2020-05-01 17:00:00+01:00
2020-05-01 22:00:00+01:00,0.08,90.367,0.15305772977491613,2020-05-01 17:00:00+01:00
2020-05-01 23:00:00+01:00,0.061,82.9468,-0.008029869249153151,2020-05-01 17:00:00+01:00
2020-05-02 00:00:00+01:00,0.05,79.2734,0.04752166940596534,2020-05-01 17:00:00+01:00
2020-05-02 01:00:00+01:00,0.05,77.13380000000001,0.1613802895599699,2020-05-01 17:00:00+01:00
2020-05-02 02:00:00+01:00,0.04,76.4916,-0.004721242277271227,2020-05-01 17:00:00+01:00
2020-05-02 03:00:00+01:00,0.04,77.78280000000001,0.059742222135120246,2020-05-01 17:00:00+01:00
2020-05-02 04:00:00+01:00,0.04,80.29480000000001,0.028384332674474117,2020-05-01 17:00:00+01:00
2020-05-02 05:00:00+01:00,0.036,81.348,0.05483211610102495,2020-05-01 17:00:00+01:00
2020-05-02 06:00:00+01:00,0.04,86.4352,-0.06997975483263683,2020-05-01 17:00:00+01:00
2020-05-02 07:00:00+01:00,0.051500000000000004,93.0248,0.024633506085937312,2020-05-01 17:00:00+01:00
2020-05-02 08:00:00+01:00,0.052750000000000005,100.8638,0.007086573496919664,2020-05-01 17:00:00+01:00
2020-05-02 09:00:00+01:00,0.0535,105.7388,-0.10488847154282846,2020-05-01 17:00:00+01:00
2020-05-02 10:00:00+01:00,0.0564,108.757,0.19581834362381326,2020-05-01 17:00:00+01:00
2020-05-02 11:00:00+01:00,0.05005,112.256,0.07069261345680694,2020-05-01 17:00:00+01:00
2020-05-02 12:00:00+01:00,0.03675,109.4426,0.21123031356466282,2020-05-01 17:00:00+01:00
2020-05-02 13:00:00+01:00,0.028250000000000004,107.08760000000001,0.12223945721071558,2020-05-01 17:00:00+01:00
2020-05-02 14:00:00+01:00,0.026250000000000002,104.851,-0.015276165404698637,2020-05-01 17:00:00+01:00
2020-05-02 15:00:00+01:00,0.0283,105.39439999999999,-0.15068088031224697,2020-05-01 17:00:00+01:00
2020-05-02 16:00:00+01:00,0.0425,104.3534,0.06424617380448386,2020-05-01 17:00:00+01:00
2020-05-01 18:00:00+01:00,0.1175,103.3238,0.12235633438120425,2020-05-01 18:00:00+01:00
2020-05-01 19:00:00+01:00,0.14215,101.3022,0.14938634401903458,2020-05-01 18:00:00+01:00
2020-05-01 20:00:00+01:00,0.1344,98.37360000000001,0.12030249603734969,2020-05-01 18:00:00+01:00
2020-05-01 21:00:00+01:00,0.10455,97.61160000000001,0.11779501350437405,2020-05-01 18:00:00+01:00
2020-05-01 22:00:00+01:00,0.08,90.367,0.1334767354613743,2020-05-01 18:00:00+01:00
2020-05-01 23:00:00+01:00,0.061,82.9468,0.026418197122743688,2020-05-01 18:00:00+01:00
2020-05-02 00:00:00+01:00,0.05,79.2734,-0.011019151593516137,2020-05-01 18:00:00+01:00
2020-05-02 01:00:00+01:00,0.05,77.13380000000001,0.09434166334369054,2020-05-01 18:00:00+01:00
2020-05-02 02:00:00+01:00,0.04,76.4916,-0.05777674372889153,2020-05-01 18:00:00+01:00
2020-05-02 03:00:00+01:00,0.04,77.78280000000001,0.07580149600846123,2020-05-01 18:00:00+01:00
2020-05-02 04:00:00+01:00,0.04,80.29480000000001,0.02207712227411322,2020-05-01 18:00:00+01:00
2020-05-02 05:00:00+01:00,0.036,81.348,-0.017027874769539778,2020-05-01 18:00:00+01:00
2020-05-02 06:00:00+01:00,0.04,86.4352,-0.06720184940514753,2020-05-01 18:00:00+01:00
2020-05-02 07:00:00+01:00,0.051500000000000004,93.0248,0.018432325611471068,2020-05-01 18:00:00+01:00
2020-05-02 08:00:00+01:00,0.052750000000000005,100.8638,-0.19744579132390822,2020-05-01 18:00:00+01:00
2020-05-02 09:00:00+01:00,0.0535,105.7388,-0.0733884172825432,2020-05-01 18:00:00+01:00
2020-05-02 10:00:00+01:00,0.0564,108.757,0.2232819963365859,2020-05-01 18:00:00+01:00
2020-05-02 11:00:00+01:00,0.05005,112.256,0.1474898536818129,2020-05-01 18:00:00+01:00
2020-05-02 12:00:00+01:00,0.03675,109.4426,-0.20089987481160898,2020-05-01 18:00:00+01:00
2020-05-02 13:00:00+01:00,0.028250000000000004,107.08760000000001,-0.0007936408216307096,2020-05-01 18:00:00+01:00
2020-05-02 14:00:00+01:00,0.026250000000000002,104.851,0.05049643372350249,2020-05-01 18:00:00+01:00
2020-05-02 15:00:00+01:00,0.0283,105.39439999999999,0.010781556991416748,2020-05-01 18:00:00+01:00
2020-05-02 16:00:00+01:00,0.0425,104.3534,-0.062486452262018564,2020-05-01 18:00:00+01:00
2020-05-02 17:00:00+01:00,0.08965,108.51939999999999,0.15324108655058327,2020-05-01 18:00:00+01:00
2020-05-01 19:00:00+01:00,0.14215,101.3022,0.12757407490609582,2020-05-01 19:00:00+01:00
2020-05-01 20:00:00+01:00,0.1344,98.37360000000001,0.12211446321428811,2020-05-01 19:00:00+01:00
2020-05-01 21:00:00+01:00,0.10455,97.61160000000001,0.09768310340184885,2020-05-01 19:00:00+01:00
2020-05-01 22:00:00+01:00,0.08,90.367,0.10610765309706073,2020-05-01 19:00:00+01:00
2020-05-01 23:00:00+01:00,0.061,82.9468,0.07666319102377804,2020-05-01 19:00:00+01:00
2020-05-02 00:00:00+01:00,0.05,79.2734,0.07486092219966647,2020-05-01 19:00:00+01:00
2020-05-02 01:00:00+01:00,0.05,77.13380000000001,-0.0008233852508915257,2020-05-01 19:00:00+01:00
2020-05-02 02:00:00+01:00,0.04,76.4916,0.07348429943971177,2020-05-01 19:00:00+01:00
2020-05-02 03:00:00+01:00,0.04,77.78280000000001,0.13450820909550082,2020-05-01 19:00:00+01:00
2020-05-02 04:00:00+01:00,0.04,80.29480000000001,0.06845949264556403,2020-05-01 19:00:00+01:00
2020-05-02 05:00:00+01:00,0.036,81.348,0.0900299724270798,2020-05-01 19:00:00+01:00
2020-05-02 06:00:00+01:00,0.04,86.4352,0.02076071578593047,2020-05-01 19:00:00+01:00
2020-05-02 07:00:00+01:00,0.051500000000000004,93.0248,0.022997616412804407,2020-05-01 19:00:00+01:00
2020-05-02 08:00:00+01:00,0.052750000000000005,100.8638,0.06649710640219182,2020-05-01 19:00:00+01:00
2020-05-02 09:00:00+01:00,0.0535,105.7388,0.12947424831840007,2020-05-01 19:00:00+01:00
2020-05-02 10:00:00+01:00,0.0564,108.757,0.12987887652679259,2020-05-01 19:00:00+01:00
2020-05-02 11:00:00+01:00,0.05005,112.256,0.09643913939268961,2020-05-01 19:00:00+01:00
2020-05-02 12:00:00+01:00,0.03675,109.4426,0.16266182009292718,2020-05-01 19:00:00+01:00
2020-05-02 13:00:00+01:00,0.028250000000000004,107.08760000000001,-0.30731018881139033,2020-05-01 19:00:00+01:00
2020-05-02 14:00:00+01:00,0.026250000000000002,104.851,-0.0899635686587072,2020-05-01 19:00:00+01:00
2020-05-02 15:00:00+01:00,0.0283,105.39439999999999,0.09725503616193623,2020-05-01 19:00:00+01:00
2020-05-02 16:00:00+01:00,0.0425,104.3534,-0.06382694799778335,2020-05-01 19:00:00+01:00
2020-05-02 17:00:00+01:00,0.08965,108.51939999999999,-0.0103676551521861,2020-05-01 19:00:00+01:00
2020-05-02 18:00:00+01:00,0.12755,107.82639999999999,0.2675465989048211,2020-05-01 19:00:00+01:00
2020-05-01 20:00:00+01:00,0.1344,98.37360000000001,0.1261574896264368,2020-05-01 20:00:00+01:00
2020-05-01 21:00:00+01:00,0.10455,97.61160000000001,0.08256519233641088,2020-05-01 20:00:00+01:00
2020-05-01 22:00:00+01:00,0.08,90.367,0.08173911612538526,2020-05-01 20:00:00+01:00
2020-05-01 23:00:00+01:00,0.061,82.9468,0.04988782283434086,2020-05-01 20:00:00+01:00
2020-05-02 00:00:00+01:00,0.05,79.2734,0.053011109800820154,2020-05-01 20:00:00+01:00
2020-05-02 01:00:00+01:00,0.05,77.13380000000001,0.037851437268120486,2020-05-01 20:00:00+01:00
2020-05-02 02:00:00+01:00,0.04,76.4916,0.04468706958644397,2020-05-01 20:00:00+01:00
2020-05-02 03:00:00+01:00,0.04,77.78280000000001,-0.0009537925285536125,2020-05-01 20:00:00+01:00
2020-05-02 04:00:00+01:00,0.04,80.29480000000001,0.08416779809095662,2020-05-01 20:00:00+01:00
2020-05-02 05:00:00+01:00,0.036,81.348,0.08587721448033739,2020-05-01 20:00:00+01:00
2020-05-02 06:00:00+01:00,0.04,86.4352,0.06327605893513553,2020-05-01 20:00:00+01:00
2020-05-02 07:00:00+01:00,0.051500000000000004,93.0248,0.12707425786469462,2020-05-01 20:00:00+01:00
2020-05-02 08:00:00+01:00,0.052750000000000005,100.8638,0.03742623929616129,2020-05-01 20:00:00+01:00
2020-05-02 09:00:00+01:00,0.0535,105.7388,0.07516707039600026,2020-05-01 20:00:00+01:00
2020-05-02 10:00:00+01:00,0.0564,108.757,0.07465212835649934,2020-05-01 20:00:00+01:00
2020-05-02 11:00:00+01:00,0.05005,112.256,0.14878677680993582,2020-05-01 20:00:00+01:00
2020-05-02 12:00:00+01:00,0.03675,109.4426,0.07472637831078835,2020-05-01 20:00:00+01:00
2020-05-02 13:00:00+01:00,0.028250000000000004,107.08760000000001,0.10004682898391648,2020-05-01 20:00:00+01:00
2020-05-02 14:00:00+01:00,0.026250000000000002,104.851,-0.11212958652718513,2020-05-01 20:00:00+01:00
2020-05-02 15:00:00+01:00,0.0283,105.39439999999999,-0.19946234132683388,2020-05-01 20:00:00+01:00
2020-05-02 16:00:00+01:00,0.0425,104.3534,-0.02300121541904695,2020-05-01 20:00:00+01:00
2020-05-02 17:00:00+01:00,0.08965,108.51939999999999,0.25697160388889884,2020-05-01 20:00:00+01:00
2020-05-02 18:00:00+01:00,0.12755,107.82639999999999,0.1245295391722655,2020-05-01 20:00:00+01:00
2020-05-02 19:00:00+01:00,0.1402,105.3522,0.24944003384859992,2020-05-01 20:00:00+01:00
2020-05-01 21:00:00+01:00,0.10455,97.61160000000001,0.1091489540075294,2020-05-01 21:00:00+01:00
2020-05-01 22:00:00+01:00,0.08,90.367,0.0862652680827768,2020-05-01 21:00:00+01:00
2020-05-01 23:00:00+01:00,0.061,82.9468,0.04842502827154427,2020-05-01 21:00:00+01:00
2020-05-02 00:00:00+01:00,0.05,79.2734,0.024732083460862576,2020-05-01 21:00:00+01:00
2020-05-02 01:00:00+01:00,0.05,77.13380000000001,0.14858678103174294,2020-05-01 21:00:00+01:00
2020-05-02 02:00:00+01:00,0.04,76.4916,0.03233260786286431,2020-05-01 21:00:00+01:00
